indicator,type,first_seen,last_seen,count
h418,username,2026-03-14T11:21:54Z,2026-03-14T20:18:48Z,5
h448,username,2026-03-13T13:45:06Z,2026-03-13T23:31:46Z,5
hadoop53,username,2026-03-10T00:25:22Z,2026-03-12T10:33:00Z,5
hadoop_hadoop,username,2026-03-16T01:58:54Z,2026-03-16T02:25:26Z,5
i134,username,2026-03-13T23:31:55Z,2026-03-14T04:44:17Z,5
i831,username,2026-03-15T07:08:26Z,2026-03-16T02:06:14Z,5
i887,username,2026-03-12T07:08:05Z,2026-03-14T03:06:30Z,5
j898,username,2026-03-14T10:20:21Z,2026-03-15T14:52:24Z,5
l399,username,2026-03-13T12:24:23Z,2026-03-15T01:11:56Z,5
l586,username,2026-03-14T23:40:35Z,2026-03-15T22:21:59Z,5
minecraft10,username,2026-03-12T13:56:39Z,2026-03-14T15:53:40Z,5
minecraft65,username,2026-03-12T18:14:39Z,2026-03-13T06:22:32Z,5
mongodb_ci,username,2026-03-09T05:53:25Z,2026-03-14T11:07:08Z,5
mongodb_vagrant,username,2026-03-11T20:54:55Z,2026-03-14T01:42:50Z,5
monitor_tomcat,username,2026-03-14T17:25:11Z,2026-03-16T00:33:50Z,5
mysql78,username,2026-03-11T20:01:36Z,2026-03-14T17:27:41Z,5
mysql94,username,2026-03-12T01:59:08Z,2026-03-14T00:20:42Z,5
n231,username,2026-03-13T07:59:14Z,2026-03-15T09:52:06Z,5
n355,username,2026-03-12T12:16:16Z,2026-03-14T14:09:09Z,5
n365,username,2026-03-14T14:37:04Z,2026-03-15T03:46:12Z,5
n453,username,2026-03-10T02:35:55Z,2026-03-10T12:07:44Z,5
n490,username,2026-03-11T04:36:15Z,2026-03-12T18:58:56Z,5
nginx_hadoop,username,2026-03-14T16:24:28Z,2026-03-15T22:22:03Z,5
nginx_minecraft,username,2026-03-12T03:22:41Z,2026-03-15T09:30:07Z,5
nginx_vagrant,username,2026-03-12T13:17:20Z,2026-03-13T07:36:54Z,5
operator,username,2026-03-14T03:41:19Z,2026-03-15T08:07:42Z,5
operator48,username,2026-03-09T08:12:54Z,2026-03-11T07:00:01Z,5
operator_ftp,username,2026-03-09T08:45:52Z,2026-03-13T11:23:14Z,5
prod48,username,2026-03-09T21:44:22Z,2026-03-15T17:12:11Z,5
prod_www,username,2026-03-12T14:34:27Z,2026-03-13T23:26:32Z,5
puppet_operator,username,2026-03-10T06:26:24Z,2026-03-14T03:43:37Z,5
q239,username,2026-03-11T10:15:39Z,2026-03-11T16:54:58Z,5
q486,username,2026-03-12T03:48:55Z,2026-03-15T00:24:02Z,5
q887,username,2026-03-12T09:02:18Z,2026-03-15T14:42:35Z,5
r390,username,2026-03-16T00:56:29Z,2026-03-16T01:19:22Z,5
r896,username,2026-03-13T23:55:20Z,2026-03-16T03:11:05Z,5
redis,username,2026-03-11T04:29:38Z,2026-03-13T09:20:01Z,5
redis1,username,2026-03-10T17:15:13Z,2026-03-12T11:50:29Z,5
redis12,username,2026-03-14T09:49:29Z,2026-03-15T06:23:33Z,5
redis61,username,2026-03-14T21:24:07Z,2026-03-15T08:13:35Z,5
s162,username,2026-03-14T17:33:44Z,2026-03-15T09:53:22Z,5
s326,username,2026-03-10T17:36:23Z,2026-03-14T05:28:15Z,5
s816,username,2026-03-12T22:34:53Z,2026-03-13T05:42:55Z,5
service_debian,username,2026-03-13T19:47:21Z,2026-03-15T20:02:44Z,5
staging_hadoop,username,2026-03-14T19:16:04Z,2026-03-15T22:21:51Z,5
staging_teamspeak,username,2026-03-13T11:50:39Z,2026-03-15T08:22:57Z,5
staging_tomcat,username,2026-03-12T17:43:10Z,2026-03-13T06:28:52Z,5
steam_mongodb,username,2026-03-13T22:38:19Z,2026-03-15T10:35:25Z,5
support87,username,2026-03-12T03:30:40Z,2026-03-15T12:51:39Z,5
sysadmin69,username,2026-03-12T17:56:46Z,2026-03-13T09:47:01Z,5
sysadmin97,username,2026-03-12T06:45:22Z,2026-03-14T02:45:22Z,5
t120,username,2026-03-10T05:48:18Z,2026-03-15T02:55:07Z,5
t908,username,2026-03-12T18:49:07Z,2026-03-13T23:46:54Z,5
teamspeak71,username,2026-03-10T17:36:27Z,2026-03-13T00:35:23Z,5
tomcat83,username,2026-03-09T05:22:55Z,2026-03-15T22:23:02Z,5
tomcat_nginx,username,2026-03-10T02:36:03Z,2026-03-13T12:40:42Z,5
u1371,username,2026-03-11T22:37:25Z,2026-03-14T17:43:58Z,5
u16853,username,2026-03-10T21:27:54Z,2026-03-13T01:02:56Z,5
u17871,username,2026-03-09T20:04:21Z,2026-03-11T04:08:22Z,5
u23040,username,2026-03-11T18:40:51Z,2026-03-15T18:44:34Z,5
u23307,username,2026-03-09T10:45:26Z,2026-03-15T03:50:15Z,5
u24162,username,2026-03-10T09:21:03Z,2026-03-14T15:56:41Z,5
u28256,username,2026-03-14T22:32:57Z,2026-03-15T11:51:03Z,5
u29018,username,2026-03-13T22:57:15Z,2026-03-15T10:07:32Z,5
u30786,username,2026-03-15T07:06:17Z,2026-03-15T22:55:34Z,5
u32930,username,2026-03-16T02:21:04Z,2026-03-16T02:54:41Z,5
u37282,username,2026-03-09T20:55:49Z,2026-03-14T19:04:46Z,5
u41340,username,2026-03-14T08:42:24Z,2026-03-16T01:52:35Z,5
u44874,username,2026-03-14T11:12:24Z,2026-03-15T07:20:59Z,5
u46190,username,2026-03-12T11:45:07Z,2026-03-13T06:24:15Z,5
u47009,username,2026-03-14T21:24:54Z,2026-03-15T11:38:38Z,5
u50606,username,2026-03-13T04:11:10Z,2026-03-13T17:50:13Z,5
u57037,username,2026-03-10T12:02:57Z,2026-03-14T05:23:10Z,5
u57878,username,2026-03-10T03:19:20Z,2026-03-12T05:56:53Z,5
u5946,username,2026-03-10T18:23:44Z,2026-03-14T19:05:58Z,5
u60023,username,2026-03-10T10:09:45Z,2026-03-11T13:11:38Z,5
u60613,username,2026-03-10T02:53:47Z,2026-03-15T14:27:39Z,5
u60896,username,2026-03-12T01:51:28Z,2026-03-14T13:03:46Z,5
u61019,username,2026-03-13T22:43:47Z,2026-03-16T00:45:55Z,5
u61182,username,2026-03-15T16:05:32Z,2026-03-15T22:40:13Z,5
u71715,username,2026-03-15T02:39:29Z,2026-03-15T18:32:57Z,5
u78155,username,2026-03-12T19:39:45Z,2026-03-15T03:27:34Z,5
u78683,username,2026-03-14T09:41:41Z,2026-03-14T16:03:16Z,5
u793,username,2026-03-15T21:43:09Z,2026-03-16T01:43:27Z,5
u79946,username,2026-03-10T07:15:24Z,2026-03-10T20:38:47Z,5
u82184,username,2026-03-14T14:30:34Z,2026-03-14T18:16:28Z,5
u84593,username,2026-03-14T20:42:40Z,2026-03-14T21:47:20Z,5
u89119,username,2026-03-13T04:13:28Z,2026-03-15T11:57:08Z,5
u90868,username,2026-03-14T03:27:18Z,2026-03-15T16:45:44Z,5
ubnt46,username,2026-03-09T09:35:35Z,2026-03-11T08:08:12Z,5
v608,username,2026-03-15T15:54:25Z,2026-03-15T17:46:48Z,5
v821,username,2026-03-14T06:37:21Z,2026-03-14T11:38:04Z,5
vagrant,username,2026-03-11T12:28:27Z,2026-03-13T16:40:59Z,5
vagrant12,username,2026-03-12T20:41:53Z,2026-03-15T13:54:50Z,5
vagrant_guest,username,2026-03-13T17:58:44Z,2026-03-15T18:56:38Z,5
w191,username,2026-03-10T02:55:13Z,2026-03-10T20:09:21Z,5
webadmin17,username,2026-03-11T20:50:36Z,2026-03-14T09:14:37Z,5
webadmin84,username,2026-03-13T07:51:39Z,2026-03-13T21:45:20Z,5
www23,username,2026-03-11T23:57:33Z,2026-03-15T07:53:06Z,5
www_centos,username,2026-03-15T00:05:37Z,2026-03-15T12:58:49Z,5
y539,username,2026-03-10T22:12:39Z,2026-03-12T06:42:56Z,5
y610,username,2026-03-15T08:20:35Z,2026-03-16T01:45:12Z,5
z793,username,2026-03-15T03:22:56Z,2026-03-15T08:25:03Z,5
z899,username,2026-03-13T21:24:33Z,2026-03-14T13:44:05Z,5
zabbix,username,2026-03-10T12:19:57Z,2026-03-15T05:35:23Z,5
zabbix60,username,2026-03-13T15:47:04Z,2026-03-15T10:31:51Z,5
zabbix_ci,username,2026-03-16T02:48:37Z,2026-03-16T03:06:56Z,5
zabbix_operator,username,2026-03-09T19:15:05Z,2026-03-12T07:06:28Z,5
a167,username,2026-03-11T14:56:57Z,2026-03-11T16:03:09Z,4
a728,username,2026-03-13T09:07:14Z,2026-03-13T09:59:04Z,4
a781,username,2026-03-10T08:50:14Z,2026-03-10T23:07:13Z,4
ansible41,username,2026-03-11T01:48:28Z,2026-03-13T19:08:34Z,4
ansible50,username,2026-03-10T05:31:45Z,2026-03-15T05:49:19Z,4
ansible72,username,2026-03-11T10:02:31Z,2026-03-13T11:58:29Z,4
ansible88,username,2026-03-09T07:32:06Z,2026-03-13T10:50:57Z,4
ansible_nagios,username,2026-03-14T09:26:05Z,2026-03-14T21:11:19Z,4
ansible_nginx,username,2026-03-12T03:31:36Z,2026-03-14T08:50:41Z,4
apache10,username,2026-03-09T21:14:04Z,2026-03-13T00:18:50Z,4
apache18,username,2026-03-10T06:06:36Z,2026-03-13T23:24:36Z,4
apache27,username,2026-03-13T22:19:04Z,2026-03-14T05:18:51Z,4
apache44,username,2026-03-13T08:33:38Z,2026-03-13T09:48:35Z,4
b101,username,2026-03-14T08:45:08Z,2026-03-14T10:23:57Z,4
b2,username,2026-03-09T14:31:23Z,2026-03-12T05:35:26Z,4
backup_debian,username,2026-03-10T11:56:23Z,2026-03-12T10:32:48Z,4
backup_operator,username,2026-03-09T09:17:47Z,2026-03-13T12:43:27Z,4
backup_zabbix,username,2026-03-12T01:14:32Z,2026-03-13T16:38:10Z,4
build83,username,2026-03-13T23:52:09Z,2026-03-15T07:03:17Z,4
c646,username,2026-03-10T18:48:15Z,2026-03-11T13:49:49Z,4
chef19,username,2026-03-12T08:16:37Z,2026-03-13T01:54:41Z,4
chef44,username,2026-03-14T00:15:42Z,2026-03-14T18:17:24Z,4
chef63,username,2026-03-11T22:07:19Z,2026-03-13T02:39:28Z,4
chef_ftp,username,2026-03-11T14:02:14Z,2026-03-11T23:10:37Z,4
chef_zabbix,username,2026-03-13T08:45:19Z,2026-03-13T21:36:26Z,4
ci25,username,2026-03-13T13:20:33Z,2026-03-14T04:26:31Z,4
ci55,username,2026-03-09T06:49:31Z,2026-03-12T01:15:46Z,4
ci63,username,2026-03-15T01:26:44Z,2026-03-15T08:16:21Z,4
d489,username,2026-03-15T13:44:42Z,2026-03-15T23:50:05Z,4
d694,username,2026-03-10T14:22:28Z,2026-03-13T15:12:58Z,4
d954,username,2026-03-15T18:21:28Z,2026-03-15T22:26:50Z,4
debian56,username,2026-03-11T11:34:10Z,2026-03-15T18:14:14Z,4
debian98,username,2026-03-12T19:12:32Z,2026-03-13T05:17:26Z,4
dev26,username,2026-03-11T11:51:05Z,2026-03-15T16:49:05Z,4
dev6,username,2026-03-11T14:46:05Z,2026-03-15T18:06:23Z,4
dev76,username,2026-03-11T12:35:10Z,2026-03-12T06:37:20Z,4
dev_dev,username,2026-03-11T06:36:49Z,2026-03-12T20:32:51Z,4
docker51,username,2026-03-10T23:15:16Z,2026-03-11T15:21:46Z,4
docker_prod,username,2026-03-15T05:05:26Z,2026-03-16T01:51:08Z,4
e53,username,2026-03-12T02:24:09Z,2026-03-12T15:54:24Z,4
e56,username,2026-03-14T10:12:46Z,2026-03-14T13:50:58Z,4
e929,username,2026-03-14T23:37:23Z,2026-03-15T12:38:00Z,4
elastic41,username,2026-03-09T17:38:38Z,2026-03-13T01:56:54Z,4
elastic_debian,username,2026-03-10T18:37:49Z,2026-03-11T01:44:26Z,4
elastic_dev,username,2026-03-10T19:08:22Z,2026-03-14T17:02:12Z,4
elastic_ftp,username,2026-03-12T13:33:01Z,2026-03-15T23:09:28Z,4
f25,username,2026-03-09T05:36:31Z,2026-03-12T22:46:04Z,4
f268,username,2026-03-14T15:38:05Z,2026-03-15T13:30:19Z,4
f381,username,2026-03-10T10:21:22Z,2026-03-10T11:57:09Z,4
f668,username,2026-03-09T18:11:55Z,2026-03-14T10:01:06Z,4
f823,username,2026-03-09T10:02:44Z,2026-03-13T14:57:11Z,4
f833,username,2026-03-10T11:33:15Z,2026-03-12T11:15:26Z,4
ftp18,username,2026-03-11T01:42:48Z,2026-03-12T16:14:56Z,4
ftp32,username,2026-03-12T01:50:42Z,2026-03-14T23:32:00Z,4
ftp88,username,2026-03-10T20:01:02Z,2026-03-14T06:41:56Z,4
ftp_mongodb,username,2026-03-15T10:53:53Z,2026-03-15T11:09:44Z,4
ftpuser82,username,2026-03-14T14:17:27Z,2026-03-15T07:38:23Z,4
ftpuser_dev,username,2026-03-15T05:36:42Z,2026-03-15T14:20:12Z,4
g435,username,2026-03-13T13:23:37Z,2026-03-15T21:55:03Z,4
g522,username,2026-03-09T06:54:26Z,2026-03-15T07:37:56Z,4
gitlab_tomcat,username,2026-03-13T01:20:14Z,2026-03-15T00:06:04Z,4
gitlab_webadmin,username,2026-03-11T06:57:05Z,2026-03-12T06:39:57Z,4
guest27,username,2026-03-10T06:15:55Z,2026-03-15T12:20:37Z,4
guest36,username,2026-03-11T23:46:19Z,2026-03-15T01:30:35Z,4
guest52,username,2026-03-12T02:52:10Z,2026-03-15T08:27:56Z,4
guest7,username,2026-03-10T13:05:39Z,2026-03-11T17:11:15Z,4
guest_apache,username,2026-03-13T10:15:11Z,2026-03-13T20:59:58Z,4
h129,username,2026-03-09T16:05:47Z,2026-03-11T20:28:44Z,4
h28,username,2026-03-13T23:53:19Z,2026-03-16T00:21:24Z,4
h292,username,2026-03-14T07:07:45Z,2026-03-14T20:38:40Z,4
hadoop2,username,2026-03-13T05:31:26Z,2026-03-16T02:01:54Z,4
hadoop97,username,2026-03-13T03:18:43Z,2026-03-15T02:27:45Z,4
hadoop_service,username,2026-03-15T22:45:59Z,2026-03-16T00:34:05Z,4
hadoop_sysadmin,username,2026-03-12T02:24:13Z,2026-03-12T22:43:28Z,4
i22,username,2026-03-09T21:33:32Z,2026-03-15T06:00:47Z,4
i340,username,2026-03-13T09:59:00Z,2026-03-14T19:32:10Z,4
i572,username,2026-03-14T05:04:00Z,2026-03-16T00:35:52Z,4
jenkins15,username,2026-03-14T01:20:05Z,2026-03-15T00:05:10Z,4
jenkins25,username,2026-03-15T00:21:46Z,2026-03-15T10:58:02Z,4
jenkins50,username,2026-03-11T15:04:59Z,2026-03-15T01:14:17Z,4
jenkins53,username,2026-03-10T20:14:21Z,2026-03-11T15:29:11Z,4
jenkins_elastic,username,2026-03-12T21:42:16Z,2026-03-15T08:38:55Z,4
jenkins_operator,username,2026-03-09T22:18:40Z,2026-03-12T20:38:29Z,4
jenkins_prod,username,2026-03-15T04:34:15Z,2026-03-15T23:43:12Z,4
jenkins_staging,username,2026-03-14T19:20:57Z,2026-03-14T23:03:37Z,4
jenkins_ubnt,username,2026-03-09T19:40:00Z,2026-03-14T21:21:22Z,4
k486,username,2026-03-14T05:47:19Z,2026-03-16T03:00:18Z,4
l183,username,2026-03-15T11:42:14Z,2026-03-15T18:47:21Z,4
l401,username,2026-03-11T06:48:54Z,2026-03-12T19:38:30Z,4
l486,username,2026-03-12T08:42:51Z,2026-03-12T20:01:01Z,4
l552,username,2026-03-10T13:27:07Z,2026-03-11T05:29:20Z,4
l812,username,2026-03-11T05:22:17Z,2026-03-13T13:28:55Z,4
l828,username,2026-03-12T03:08:49Z,2026-03-12T04:09:18Z,4
l958,username,2026-03-12T22:17:46Z,2026-03-14T13:13:25Z,4
m316,username,2026-03-10T04:26:58Z,2026-03-11T09:14:34Z,4
minecraft44,username,2026-03-16T00:00:20Z,2026-03-16T00:38:55Z,4
minecraft_puppet,username,2026-03-15T09:51:03Z,2026-03-16T02:25:14Z,4
mongodb,username,2026-03-10T13:52:49Z,2026-03-13T16:54:20Z,4
mongodb35,username,2026-03-13T15:15:02Z,2026-03-14T21:02:08Z,4
mongodb61,username,2026-03-10T23:46:22Z,2026-03-14T03:21:18Z,4
mongodb94,username,2026-03-10T07:19:36Z,2026-03-12T16:57:58Z,4
mongodb_nagios,username,2026-03-10T23:20:18Z,2026-03-14T13:16:13Z,4
monitor,username,2026-03-11T01:28:54Z,2026-03-11T12:02:11Z,4
monitor47,username,2026-03-13T15:28:42Z,2026-03-15T08:59:34Z,4
monitor61,username,2026-03-15T02:19:29Z,2026-03-15T12:43:01Z,4
monitor80,username,2026-03-15T23:45:37Z,2026-03-16T02:07:34Z,4
monitor_chef,username,2026-03-15T07:01:22Z,2026-03-15T20:55:42Z,4
monitor_jenkins,username,2026-03-11T21:50:43Z,2026-03-15T09:37:46Z,4
monitor_minecraft,username,2026-03-13T10:11:35Z,2026-03-15T09:45:10Z,4
monitor_operator,username,2026-03-15T14:05:58Z,2026-03-15T22:48:30Z,4
mysql57,username,2026-03-10T19:40:49Z,2026-03-13T17:35:11Z,4
mysql59,username,2026-03-10T22:41:12Z,2026-03-11T13:16:28Z,4
mysql60,username,2026-03-15T13:47:40Z,2026-03-15T16:24:18Z,4
mysql63,username,2026-03-10T23:00:08Z,2026-03-12T06:26:29Z,4
mysql74,username,2026-03-15T09:51:30Z,2026-03-15T13:35:56Z,4
mysql_ansible,username,2026-03-15T07:28:44Z,2026-03-15T19:01:06Z,4
mysql_ftpuser,username,2026-03-14T19:47:39Z,2026-03-15T15:29:35Z,4
n275,username,2026-03-14T02:05:46Z,2026-03-15T15:54:36Z,4
n480,username,2026-03-15T00:24:41Z,2026-03-15T05:26:11Z,4
n638,username,2026-03-12T22:25:16Z,2026-03-14T08:33:54Z,4
n733,username,2026-03-15T15:56:46Z,2026-03-15T23:45:04Z,4
n842,username,2026-03-11T10:38:27Z,2026-03-15T02:01:15Z,4
nagios68,username,2026-03-15T16:35:09Z,2026-03-15T16:58:32Z,4
nagios84,username,2026-03-14T14:37:13Z,2026-03-15T12:20:42Z,4
nagios_operator,username,2026-03-14T05:23:54Z,2026-03-15T21:53:29Z,4
nginx19,username,2026-03-16T03:06:48Z,2026-03-16T03:07:49Z,4
nginx93,username,2026-03-11T03:53:31Z,2026-03-12T07:00:42Z,4
o149,username,2026-03-12T19:49:27Z,2026-03-13T18:42:35Z,4
o342,username,2026-03-14T07:52:09Z,2026-03-14T20:17:10Z,4
operator_apache,username,2026-03-12T22:32:56Z,2026-03-15T04:44:26Z,4
operator_docker,username,2026-03-11T14:38:37Z,2026-03-15T07:09:28Z,4
operator_webadmin,username,2026-03-12T17:20:49Z,2026-03-14T15:19:00Z,4
p107,username,2026-03-11T23:09:08Z,2026-03-14T20:54:13Z,4
p119,username,2026-03-12T15:12:55Z,2026-03-15T05:29:00Z,4
p499,username,2026-03-12T12:45:35Z,2026-03-13T12:13:15Z,4
p692,username,2026-03-09T10:37:44Z,2026-03-09T16:23:59Z,4
p824,username,2026-03-15T01:53:56Z,2026-03-15T12:35:06Z,4
p902,username,2026-03-15T09:38:44Z,2026-03-15T23:10:04Z,4
prod66,username,2026-03-13T03:50:35Z,2026-03-15T09:13:18Z,4
prod84,username,2026-03-09T20:49:01Z,2026-03-10T23:46:06Z,4
prod91,username,2026-03-11T11:39:45Z,2026-03-13T00:52:21Z,4
prod_dev,username,2026-03-10T16:44:33Z,2026-03-15T19:27:22Z,4
puppet,username,2026-03-13T06:32:23Z,2026-03-13T07:44:12Z,4
puppet80,username,2026-03-11T05:41:15Z,2026-03-15T01:54:11Z,4
puppet_ci,username,2026-03-09T15:23:31Z,2026-03-11T06:40:28Z,4
q366,username,2026-03-15T06:39:48Z,2026-03-15T22:21:47Z,4
q62,username,2026-03-16T00:51:01Z,2026-03-16T02:42:54Z,4
q990,username,2026-03-09T13:13:33Z,2026-03-10T01:53:52Z,4
redis26,username,2026-03-11T17:46:54Z,2026-03-12T15:13:43Z,4
redis_backup,username,2026-03-12T08:59:30Z,2026-03-13T03:21:25Z,4
redis_gitlab,username,2026-03-10T08:04:07Z,2026-03-11T00:30:27Z,4
s920,username,2026-03-10T11:56:23Z,2026-03-13T17:02:51Z,4
service,username,2026-03-14T03:31:57Z,2026-03-15T13:55:05Z,4
service43,username,2026-03-12T18:48:29Z,2026-03-14T06:11:51Z,4
service56,username,2026-03-14T04:00:51Z,2026-03-14T21:31:08Z,4
staging90,username,2026-03-13T15:19:13Z,2026-03-15T09:07:48Z,4
staging_ftp,username,2026-03-11T12:56:03Z,2026-03-15T21:55:52Z,4
staging_redis,username,2026-03-11T14:51:08Z,2026-03-13T22:13:49Z,4
steam16,username,2026-03-12T08:35:17Z,2026-03-13T10:28:08Z,4
steam_apache,username,2026-03-14T17:25:02Z,2026-03-15T08:09:16Z,4
steam_puppet,username,2026-03-14T14:35:44Z,2026-03-14T19:40:55Z,4
support60,username,2026-03-09T16:10:41Z,2026-03-09T19:13:01Z,4
support76,username,2026-03-12T09:26:56Z,2026-03-15T03:32:51Z,4
support_www,username,2026-03-13T23:16:31Z,2026-03-15T17:52:39Z,4
sysadmin82,username,2026-03-09T23:02:00Z,2026-03-10T17:40:29Z,4
sysadmin_ci,username,2026-03-09T09:49:30Z,2026-03-12T02:41:25Z,4
sysadmin_guest,username,2026-03-14T09:39:37Z,2026-03-15T00:19:27Z,4
t210,username,2026-03-11T00:28:31Z,2026-03-15T08:50:54Z,4
t559,username,2026-03-10T02:36:27Z,2026-03-12T20:47:51Z,4
t914,username,2026-03-15T03:39:07Z,2026-03-15T23:34:13Z,4
teamspeak14,username,2026-03-15T04:04:44Z,2026-03-16T00:16:12Z,4
teamspeak51,username,2026-03-14T05:26:10Z,2026-03-15T14:19:45Z,4
teamspeak58,username,2026-03-14T19:20:13Z,2026-03-15T17:58:37Z,4
teamspeak_elastic,username,2026-03-10T19:04:51Z,2026-03-14T23:28:37Z,4
teamspeak_prod,username,2026-03-13T05:33:04Z,2026-03-14T13:10:34Z,4
tomcat,username,2026-03-13T01:23:05Z,2026-03-13T23:52:28Z,4
tomcat32,username,2026-03-09T10:41:53Z,2026-03-12T18:00:18Z,4
tomcat60,username,2026-03-15T07:58:39Z,2026-03-15T17:18:03Z,4
tomcat62,username,2026-03-09T05:16:44Z,2026-03-15T03:10:21Z,4
tomcat_elastic,username,2026-03-15T16:29:01Z,2026-03-15T22:42:02Z,4
tomcat_redis,username,2026-03-10T02:03:56Z,2026-03-10T15:14:28Z,4
u10108,username,2026-03-13T18:29:22Z,2026-03-15T17:30:43Z,4
u12133,username,2026-03-13T02:26:33Z,2026-03-13T08:30:20Z,4
u14667,username,2026-03-15T05:56:40Z,2026-03-15T21:51:58Z,4
u16386,username,2026-03-11T13:25:20Z,2026-03-12T03:06:12Z,4
u16402,username,2026-03-10T10:44:31Z,2026-03-11T14:18:23Z,4
u17331,username,2026-03-12T03:55:12Z,2026-03-15T18:11:56Z,4
u17452,username,2026-03-10T21:59:46Z,2026-03-15T09:08:39Z,4
u17792,username,2026-03-15T08:29:53Z,2026-03-15T19:28:15Z,4
u203,username,2026-03-09T16:03:12Z,2026-03-11T16:08:04Z,4
u20327,username,2026-03-15T09:42:38Z,2026-03-15T10:17:56Z,4
u21967,username,2026-03-14T03:30:26Z,2026-03-14T21:38:03Z,4
u23311,username,2026-03-11T17:52:19Z,2026-03-13T04:39:59Z,4
u238,username,2026-03-10T05:38:23Z,2026-03-10T10:02:14Z,4
u26084,username,2026-03-14T00:16:42Z,2026-03-14T10:41:50Z,4
u29717,username,2026-03-10T09:16:14Z,2026-03-12T05:18:05Z,4
u2985,username,2026-03-14T23:25:11Z,2026-03-15T00:54:04Z,4
u31090,username,2026-03-12T17:08:03Z,2026-03-15T01:19:22Z,4
u31780,username,2026-03-12T02:06:25Z,2026-03-15T03:17:16Z,4
u32628,username,2026-03-11T08:25:24Z,2026-03-11T09:14:16Z,4
u32721,username,2026-03-13T19:27:20Z,2026-03-14T14:48:28Z,4
u32838,username,2026-03-13T09:42:09Z,2026-03-14T23:18:00Z,4
u33982,username,2026-03-12T20:45:40Z,2026-03-13T23:03:03Z,4
u34357,username,2026-03-12T14:08:44Z,2026-03-13T03:02:57Z,4
u3647,username,2026-03-14T15:06:44Z,2026-03-15T17:32:39Z,4
u37065,username,2026-03-09T10:19:55Z,2026-03-12T00:41:18Z,4
u37763,username,2026-03-15T05:31:07Z,2026-03-15T09:56:52Z,4
u40050,username,2026-03-14T07:32:02Z,2026-03-15T12:02:51Z,4
u40546,username,2026-03-09T14:40:15Z,2026-03-10T07:11:37Z,4
u41963,username,2026-03-12T07:58:23Z,2026-03-13T21:19:14Z,4
u42153,username,2026-03-15T01:29:15Z,2026-03-15T04:31:20Z,4
u43558,username,2026-03-14T01:21:47Z,2026-03-15T15:59:12Z,4
u446,username,2026-03-13T21:38:24Z,2026-03-15T22:06:50Z,4
u47259,username,2026-03-15T10:43:07Z,2026-03-16T03:00:37Z,4
u51968,username,2026-03-09T16:16:28Z,2026-03-13T05:55:56Z,4
u52451,username,2026-03-14T22:56:32Z,2026-03-14T23:16:40Z,4
u53323,username,2026-03-13T08:12:16Z,2026-03-16T00:45:49Z,4
u54269,username,2026-03-13T19:33:05Z,2026-03-14T21:42:15Z,4
u54533,username,2026-03-10T05:40:41Z,2026-03-11T15:43:57Z,4
u55552,username,2026-03-14T01:55:46Z,2026-03-15T03:08:13Z,4
u56059,username,2026-03-11T19:43:30Z,2026-03-15T19:30:50Z,4
u60543,username,2026-03-15T18:04:51Z,2026-03-15T19:33:15Z,4
u60566,username,2026-03-15T12:23:48Z,2026-03-15T20:36:04Z,4
u60687,username,2026-03-14T09:14:59Z,2026-03-15T04:58:38Z,4
u6069,username,2026-03-15T14:46:54Z,2026-03-15T19:03:46Z,4
u6098,username,2026-03-10T02:49:07Z,2026-03-11T01:47:22Z,4
u6114,username,2026-03-12T20:47:04Z,2026-03-15T03:18:07Z,4
u61704,username,2026-03-12T10:10:32Z,2026-03-13T08:41:46Z,4
u61921,username,2026-03-13T15:29:10Z,2026-03-14T14:09:22Z,4
u62216,username,2026-03-14T10:46:19Z,2026-03-15T12:19:21Z,4
u65446,username,2026-03-11T10:32:58Z,2026-03-11T20:11:07Z,4
u65647,username,2026-03-12T04:19:26Z,2026-03-13T08:51:21Z,4
u65760,username,2026-03-12T07:54:41Z,2026-03-12T23:13:01Z,4
u66835,username,2026-03-09T14:14:20Z,2026-03-11T20:32:18Z,4
u68374,username,2026-03-09T21:16:21Z,2026-03-10T16:34:03Z,4
u68375,username,2026-03-11T10:39:54Z,2026-03-13T11:11:47Z,4
u68732,username,2026-03-09T12:34:16Z,2026-03-10T01:01:23Z,4
u68743,username,2026-03-14T01:10:56Z,2026-03-16T00:17:58Z,4
u69077,username,2026-03-14T18:25:02Z,2026-03-15T06:23:01Z,4
u69212,username,2026-03-11T16:04:16Z,2026-03-16T02:59:37Z,4
u69822,username,2026-03-12T09:02:23Z,2026-03-16T01:23:37Z,4
u70504,username,2026-03-15T17:01:31Z,2026-03-15T18:44:51Z,4
u70980,username,2026-03-09T20:41:17Z,2026-03-11T23:50:42Z,4
u71489,username,2026-03-12T12:47:36Z,2026-03-14T12:09:11Z,4
u71777,username,2026-03-09T14:31:41Z,2026-03-13T13:12:43Z,4
u72266,username,2026-03-12T10:00:10Z,2026-03-15T18:19:24Z,4
u73381,username,2026-03-09T18:59:42Z,2026-03-15T09:16:55Z,4
u73392,username,2026-03-09T23:07:57Z,2026-03-13T23:19:54Z,4
u7349,username,2026-03-13T18:21:42Z,2026-03-14T18:55:21Z,4
u76058,username,2026-03-12T22:54:56Z,2026-03-14T22:41:44Z,4
u78065,username,2026-03-13T19:55:18Z,2026-03-14T16:24:46Z,4
u78570,username,2026-03-10T06:38:37Z,2026-03-14T14:53:00Z,4
